username,Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Hentai,Horror,Mahou Shoujo,Mecha,Music,Mystery,Psychological,Romance,Sci-Fi,Slice of Life,Sports,Supernatural,Thriller
Goldiizz,4.911049723756906,4.543617021276596,4.149665924276169,5.571232876712329,3.768224299065421,4.589776357827477,,4.5777777777777775,3.8166666666666655,4.211764705882353,3.869444444444445,5.543269230769231,4.043548387096775,5.139473684210526,4.563571428571429,4.648,2.986792452830189,4.920657276995305,5.684905660377359
Rinko,6.15686274509804,6.305,7.40923076923077,6.680851063829787,6.866666666666667,5.878378378378378,,,2.15,6.5,7.103225806451613,5.971428571428572,5.992307692307692,6.973076923076922,6.8,7.094230769230769,6.766666666666668,7.371428571428571,5.125
mazzystar,4.258823529411765,4.629411764705882,4.485869565217391,5.005421686746987,3.4,3.94561403508772,,5.541666666666667,5.1,5.882978723404254,4.3375,4.904651162790699,5.401666666666667,4.6375,5.710465116279071,4.667164179104478,5.495652173913043,4.270588235294118,5.4350000000000005
Joshimatsu,7.119047619047619,7.037037037037037,6.921568627450981,7.668269230769231,7.4375,6.9071428571428575,,5.5,7.0,7.666666666666667,7.5,7.329268292682927,7.208333333333333,7.560975609756097,7.383928571428571,7.625,7.25,7.224489795918367,7.096153846153846
adriphobic,2.193548387096774,2.1818181818181817,2.2971014492753623,2.2066666666666666,1.933333333333333,2.3783783783783785,3.0,1.6111111111111112,2.5277777777777777,2.2222222222222223,1.4285714285714286,2.216666666666667,2.076923076923077,2.3389830508474576,2.056603773584906,1.9605263157894737,1.5,2.215686274509804,2.1923076923076925
mynki,5.65,5.3125,5.491525423728813,6.449438202247191,5.076923076923077,5.264705882352941,,5.0,5.5,7.0,6.75,6.638297872340425,6.888888888888889,5.838235294117647,5.517241379310345,6.0,7.8,6.285714285714286,6.117647058823529
chromaticc,5.682926829268292,5.915254237288136,5.780748663101604,6.171428571428572,5.16,5.7317073170731705,,5.777777777777778,6.5,5.454545454545454,6.090909090909091,6.377358490566038,6.418181818181818,5.4635761589403975,5.796875,6.043103448275862,6.125,6.050632911392405,6.2
xChim,8.04659090909091,7.854716981132076,7.779411764705882,8.173529411764706,7.348387096774194,7.912676056338028,,8.375,,7.614285714285714,8.0,8.535714285714286,8.103030303030302,7.857657657657658,7.847619047619048,7.794117647058823,7.5,7.996610169491525,8.045454545454545
kruegerRL,8.64857142857143,8.64705882352941,8.512068965517242,8.889062500000001,7.8125,8.656,10.0,7.1,9.7,8.233333333333333,8.9,9.125,9.01875,8.294230769230772,8.28,8.43846153846154,8.685714285714285,8.935999999999996,8.916666666666666
CyanideIE,7.423333333333334,7.280555555555556,7.538181818181817,8.286764705882353,7.7,7.327368421052631,,,,8.6,7.95,8.355555555555556,8.96923076923077,8.014102564102563,7.968000000000001,7.927692307692308,9.0,8.241666666666667,9.114285714285714
OOri,6.680508474576272,6.2709090909090905,6.785616438356166,7.13409090909091,6.145161290322581,6.6421686746987945,,8.1375,,7.457142857142857,7.607142857142857,7.302816901408451,7.314492753623188,6.497794117647059,6.76,6.888571428571429,7.2,6.865454545454546,6.361111111111111
AhnafMohsieu,5.621428571428571,5.009615384615385,5.256281407035176,6.24031007751938,4.971590909090909,4.915441176470588,,4.269230769230769,,5.833333333333333,6.928571428571429,6.486486486486487,5.302631578947368,5.504901960784314,6.425,5.525510204081633,8.75,5.902777777777778,6.46875
Opressora,6.08961038961039,5.4475,6.359999999999999,7.499999999999998,4.946153846153846,5.952000000000001,,6.171428571428572,10.0,8.25,,7.305555555555555,8.025,5.181818181818182,6.035714285714286,8.11111111111111,7.4,6.273684210526315,8.0
MysteriousSoul,3.183734939759036,3.35031847133758,2.9548022598870056,3.497816593886463,2.895238095238095,3.118918918918919,1.5,3.3846153846153846,2.8181818181818183,3.09009009009009,3.375,3.591549295774648,3.524390243902439,3.1666666666666665,3.292887029288703,3.207547169811321,3.727272727272727,3.2992125984251968,3.75
Kutyafasz,7.426618705035971,7.745333333333335,7.048666666666668,7.679518072289157,6.881927710843374,7.313793103448277,,7.911111111111111,,7.029999999999999,7.166666666666667,8.25,7.747058823529411,6.563063063063063,7.470370370370371,6.631818181818182,8.090909090909092,7.676190476190476,8.25
medievalknight12,6.654037267080744,6.717391304347826,6.545985401459854,7.505072463768115,5.7446153846153845,6.472727272727273,7.0,5.416,8.4,7.481818181818183,6.2,7.352112676056338,7.487179487179487,6.488043478260869,6.689655172413793,6.821052631578947,7.340000000000001,6.886915887850467,7.409999999999999
SomeBoringMan,7.293333333333333,7.464285714285714,6.930232558139535,7.510135135135135,5.805555555555555,7.29054054054054,,7.125,7.5,6.9,7.25,7.728070175438597,7.844262295081967,6.728571428571429,7.162790697674419,7.020491803278689,7.681818181818182,7.536764705882353,7.521739130434782
Kroleriano,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenri,7.72112299465241,7.900000000000001,7.8262886597938115,8.07849056603774,7.224603174603173,7.61076923076923,,7.062500000000002,8.239999999999998,7.441935483870967,8.189473684210526,7.949038461538463,7.986363636363635,7.653759398496239,7.686324786324784,8.030000000000001,7.997727272727269,7.835384615384615,7.823404255319149
Hyperhentemia,7.948863636363636,7.765957446808511,7.427586206896552,8.266153846153845,6.55609756097561,7.696,10.0,7.016666666666668,,8.232,7.344444444444444,8.603846153846153,8.83529411764706,7.5,8.196774193548388,7.5375,8.347058823529412,7.964179104477611,8.676923076923078
Vis3rion,5.992063492063492,6.116129032258065,6.253225806451613,6.909821428571429,5.633333333333334,6.041772151898734,,5.36,7.8,7.0,6.875,6.405555555555556,6.529166666666667,6.0525,6.677777777777777,6.74,7.2666666666666675,5.846153846153846,6.78695652173913
Darsh,7.445614035087722,7.566666666666667,7.532812499999999,7.791803278688527,6.76,7.657692307692309,,6.4625,,7.433333333333334,6.714285714285714,7.255882352941176,7.439999999999999,6.9548387096774205,7.718749999999999,7.6416666666666675,8.03076923076923,7.464864864864865,7.449999999999998
CuteGam3rGirl,0.25,0.2222222222222222,0.5074626865671642,0.3,0.2727272727272727,0.3137254901960784,,0.625,0.0,0.0,5.0,0.5806451612903226,0.3333333333333333,0.1875,0.3448275862068966,0.6060606060606061,0.0,0.1777777777777777,0.0
dino,6.664473684210527,6.736363636363636,6.611111111111111,7.3478260869565215,6.426829268292683,6.457627118644068,,5.5,,7.625,7.75,6.791666666666667,7.535714285714286,6.581521739130435,6.966666666666667,6.675,6.642857142857143,7.216666666666667,8.357142857142858
Defunctional,2.687222222222222,2.4620253164556964,3.250176678445229,3.799487179487179,2.87910447761194,3.046853146853147,,4.690476190476191,4.166666666666666,4.222222222222222,4.2176470588235295,3.1976744186046515,3.5608108108108105,3.554395604395604,3.208333333333333,3.722857142857143,2.519047619047619,3.320863309352518,3.520833333333333
kyba,6.090163934426229,6.19375,5.835820895522388,6.371710526315789,5.224137931034483,5.869318181818182,,6.3125,,7.5,6.714285714285714,6.491071428571429,6.476190476190476,5.592592592592593,6.635135135135135,5.913265306122449,6.441176470588236,6.319277108433735,6.115384615384615
ZeroLegend,7.355978260869565,7.568181818181818,7.558333333333334,7.685314685314685,6.780487804878049,7.44758064516129,,6.730769230769231,,6.738095238095238,7.5,7.758620689655173,7.617021276595745,7.41764705882353,7.45,7.891666666666667,7.875,7.4734513274336285,7.982758620689655
rjxn,8.34342105263158,8.185714285714285,7.266,8.301265822784812,5.916666666666667,8.293939393939391,,7.366666666666666,,8.95,9.4,8.234482758620688,8.274193548387096,6.931034482758622,7.672222222222221,7.537837837837839,8.6,8.378846153846156,8.546666666666665
assaultific,7.1,7.172916666666669,6.959210526315789,7.325263157894737,5.424137931034484,6.991071428571429,,6.571428571428571,,7.0,7.0,7.174358974358975,7.003921568627452,6.5183333333333335,6.685,7.02121212121212,7.650000000000001,7.3483333333333345,7.1647058823529415
iruai,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JayBirdy,5.326612903225806,4.736363636363636,5.911042944785276,5.862179487179487,5.7368421052631575,5.114864864864865,,5.75,5.9,5.115384615384615,6.5,6.303571428571429,6.648148148148148,5.596491228070176,5.1454545454545455,6.08282208588957,6.03125,5.934523809523809,5.03125
JohnSwaggod,4.386335403726708,4.550370370370371,4.692173913043478,4.759550561797753,5.698181818181818,3.8833333333333337,,4.66,,4.2,8.6,4.5,5.25,4.0496,5.822222222222222,4.578688524590164,,4.950793650793651,8.95
omniumx,5.783175355450237,5.810869565217391,6.0544,5.795857988165681,6.133495145631068,5.68974358974359,7.021739130434782,5.520833333333333,5.441176470588236,5.4245283018867925,5.445652173913044,5.813492063492063,5.892241379310345,6.196177062374246,5.72189349112426,6.224137931034483,5.622641509433962,6.020746887966805,6.03
biakkin,7.757142857142857,7.972972972972973,7.741935483870968,7.930555555555555,8.833333333333334,8.048387096774194,,9.0,7.0,8.2,7.5,8.451612903225806,8.685185185185185,7.666666666666667,7.947368421052632,8.055555555555555,7.3,7.75,8.458333333333334
silverlance,8.634831460674157,8.359375,8.602912621359224,8.5125,8.517142857142858,8.395833333333332,,7.2,,8.8,8.7,8.055,8.894736842105264,8.598360655737704,8.334999999999999,8.646875,8.2,8.5075,8.92
Sodith,8.018987341772151,8.166666666666666,8.072992700729927,8.261682242990654,7.92,8.322916666666666,,7.0,9.8,8.0,7.75,8.317073170731707,8.046511627906977,7.914285714285715,8.181818181818182,7.681159420289855,9.5,7.96969696969697,7.8
ShowGee,7.274157303370788,7.690769230769231,7.2671052631578945,7.700000000000001,7.075,7.411363636363637,,7.6,,7.333333333333333,7.475,7.78627450980392,7.666666666666665,7.675,7.344444444444444,7.611111111111111,6.494117647058824,7.683673469387755,8.036842105263156
Proxxa,5.4300000000000015,5.20357142857143,5.913793103448277,6.651960784313723,5.660714285714286,5.633707865168541,,5.85,7.733333333333333,4.96,7.0181818181818185,6.053333333333333,5.88148148148148,6.324647887323945,6.207894736842104,6.303517587939698,7.383333333333333,5.076271186440679,5.762499999999999
Kimiadesu,7.916666666666667,7.756756756756757,7.474025974025974,7.551470588235294,6.64,7.741935483870968,5.96875,6.1,,5.0,8.125,8.024390243902438,7.5,7.256410256410256,7.45,7.782608695652174,7.625,7.827586206896552,7.8
shirakabayu,3.627659574468085,3.779411764705882,3.323232323232323,3.736842105263158,3.571428571428572,3.847826086956522,,3.615384615384616,3.0,3.9166666666666665,3.7142857142857135,3.612903225806452,3.840909090909091,3.539325842696629,3.38,3.5,3.333333333333333,3.736842105263158,4.125
bmoore07,6.0,6.095238095238095,5.490909090909091,6.642105263157895,5.0,5.909090909090909,2.0,4.612903225806452,6.0,5.833333333333333,5.444444444444445,6.848484848484849,6.093023255813954,5.586956521739131,5.837209302325581,6.2,6.0,6.36734693877551,7.428571428571429
NeroMiFishy,7.419548872180451,7.228378378378379,6.7578231292517,7.919718309859155,6.011428571428572,7.099056603773585,,8.314285714285713,5.892307692307692,7.215384615384616,7.522222222222223,7.747169811320755,8.115217391304348,6.978095238095238,7.4,7.342708333333332,7.45625,7.7852272727272736,8.90909090909091
BlueMapple,2.232142857142857,2.238532110091743,2.4424778761061945,2.297142857142857,1.2857142857142858,2.13375796178344,,2.111111111111111,2.2,2.571428571428572,2.4,1.8985507246376807,2.188679245283019,2.2181818181818183,2.4069767441860463,2.202380952380953,2.333333333333333,2.085714285714286,1.7272727272727273
Eagleshadow,6.096551724137931,6.137254901960785,4.715384615384616,6.386861313868613,5.075949367088608,5.826923076923077,,5.117647058823529,4.173913043478261,5.8,6.363636363636363,6.981481481481482,6.958333333333333,5.666666666666667,6.037037037037037,5.63448275862069,5.727272727272728,5.846153846153846,7.033333333333333
Lyadh,6.84,6.751282051282051,7.009375,7.435483870967742,6.5,6.833333333333333,5.75,6.642857142857143,8.0,7.666666666666667,7.5,7.543478260869565,7.45945945945946,7.5,7.216216216216216,8.4375,7.833333333333333,6.984848484848484,6.714285714285714
Horipple,1.6357758620689655,2.372727272727273,1.4805555555555556,2.756198347107438,0.8454545454545455,2.057894736842105,,0.5294117647058824,4.0,3.4130434782608696,3.2777777777777777,3.125,3.6538461538461537,1.3826530612244898,2.164383561643836,1.6,0.3333333333333333,2.170103092783505,1.411764705882353
DigiTheMelon,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ohohohohohoho,4.868932038834951,4.229508196721311,4.695652173913044,5.310502283105023,4.071428571428571,4.387931034482759,1.6666666666666667,5.147540983606557,4.363636363636363,5.597701149425287,4.882352941176471,5.804597701149425,5.75,4.831683168316832,4.795121951219512,5.14,6.666666666666667,5.676056338028169,5.777777777777778
CamTheCritic,6.661087866108787,6.614864864864865,6.741496598639456,6.797297297297297,6.48,6.818181818181818,5.578947368421052,5.964912280701754,8.333333333333334,5.909090909090909,7.333333333333333,6.866666666666666,6.76,6.098039215686274,6.684782608695652,6.885714285714286,6.5,6.707865168539326,6.880952380952381
Stereotypical,7.718421052631579,7.471929824561404,7.733695652173912,7.915384615384616,7.209999999999999,7.532692307692308,6.766666666666668,7.720000000000001,,8.8,8.254545454545454,7.995454545454545,7.99,7.840000000000001,7.968421052631579,8.177777777777777,8.4,7.844680851063829,7.7875
motakez,4.256670902160102,4.509977827050998,4.317073170731708,5.154330708661417,3.3850931677018634,4.496282527881041,1.7,4.333333333333333,4.3538461538461535,3.855670103092784,4.516483516483516,5.347368421052631,6.104046242774566,4.384146341463414,4.228947368421053,5.040404040404041,4.76978417266187,4.71039603960396,6.369230769230769
ArgyleGreens,8.172972972972973,8.357999999999999,8.074242424242424,8.372972972972974,8.016666666666667,8.132,,8.055555555555555,,7.833333333333333,8.725,8.2875,8.15,7.641176470588234,8.378260869565217,8.317857142857143,8.59047619047619,7.791666666666667,8.690000000000001
fullmetql,7.3130081300813,7.6873015873015875,7.414285714285714,7.263432835820896,4.833333333333334,7.191525423728814,,5.325,6.0,8.05,6.9,7.377272727272727,5.1225000000000005,6.528048780487805,7.11875,7.277380952380952,7.497826086956522,7.064893617021276,7.191666666666667
paradigm,6.09952380952381,6.646153846153846,5.95112359550562,6.759574468085105,5.249090909090909,6.1885245901639365,4.3,5.805128205128206,6.458333333333333,5.744444444444444,6.688235294117648,7.0285714285714285,6.512389380530974,6.1837037037037055,6.00979020979021,7.115841584158418,5.453333333333333,6.451376146788989,6.040816326530612
MooNStick,7.441981132075472,7.5032,7.666315789473684,8.082876712328767,6.18936170212766,7.240340909090909,,7.157142857142857,7.0,6.233333333333333,8.0,8.1,8.018604651162791,6.972380952380952,6.963636363636364,8.053,8.166666666666668,7.873195876288659,7.816666666666667
IsekaiLin,0.1475409836065573,0.3385416666666667,0.073170731707317,0.95,0.0,0.3641304347826087,,0.0,,0.0,9.0,0.8888888888888888,0.7272727272727273,1.5151515151515151,0.3720930232558139,0.75,0.4210526315789473,2.1666666666666665,0.0
zekkkk,7.227027027027026,6.973170731707317,6.840740740740743,7.368749999999999,6.3,7.117647058823528,,6.55,,8.066666666666668,6.183333333333334,6.898507462686567,7.584313725490197,6.644262295081966,7.671428571428573,6.7368421052631575,7.166666666666667,7.245348837209301,6.654166666666666
Cortexian05,7.147869674185464,7.143769968051118,6.836538461538462,7.37037037037037,6.717391304347826,7.303370786516854,6.666666666666667,6.833333333333333,7.590909090909091,7.116666666666666,7.25,7.242424242424242,7.358490566037735,7.051282051282051,7.053571428571429,7.120967741935484,6.870967741935484,7.144578313253012,7.407407407407407
KarniSingh,7.208163265306122,6.140740740740741,6.80923076923077,7.433333333333333,,7.188888888888888,,5.95,,,8.05,7.217391304347826,7.086363636363636,7.026666666666666,6.716666666666667,6.846666666666667,7.859999999999999,6.78974358974359,6.4375
Oneaboveall5,0.9835526315789472,0.6796116504854369,0.2272727272727272,1.5309278350515465,0.0,0.6976744186046512,,1.5384615384615383,,0.0,0.0,2.0625,1.5625,0.5135135135135135,1.0692307692307692,0.3571428571428571,0.0,1.2105263157894737,1.5384615384615383
Rezto,6.034334763948498,6.308510638297872,5.252688172043011,6.591160220994476,4.336538461538462,6.1875,5.0,4.075757575757576,4.25,5.555555555555555,4.909090909090909,6.7846153846153845,6.462264150943396,5.216981132075472,6.17,6.285714285714286,5.5,6.238532110091743,6.395348837209302
Tomatt,6.938718662952646,7.182291666666667,7.219917012448133,7.39935064935065,6.905172413793103,7.038834951456311,,7.142857142857143,7.767441860465116,6.594594594594595,7.444444444444445,7.563025210084033,7.435643564356436,7.115079365079365,7.087912087912088,7.546174142480211,7.346153846153846,7.258620689655173,7.651162790697675
boogiepopawa,4.761904761904762,5.25,4.511111111111111,4.779661016949152,3.7142857142857135,3.931034482758621,,4.75,4.0,7.333333333333333,2.0,5.318181818181818,5.15625,4.03030303030303,6.333333333333333,4.0606060606060606,7.0,4.615384615384615,4.333333333333333
